,YEAR,MONTH,DAY,SEASON,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP
230,2000,8,18,2,78.0,71.0,1015.2,999.9,5.4,6.1,10.1,0.0,91.9,64.9,0.0,0.0
231,2000,8,19,2,73.7,64.1,1018.2,999.9,7.9,5.8,11.1,14.0,91.9,66.0,0.03,0.0
232,2000,8,20,2,68.9,59.5,1022.0,999.9,8.4,3.2,8.9,0.0,82.0,59.0,0.0,0.0
233,2000,8,21,2,66.4,57.8,1025.2,999.9,8.0,3.7,10.1,0.0,79.0,55.0,0.0,0.0
234,2000,8,22,2,67.8,56.0,1026.8,999.9,9.4,2.8,6.0,0.0,82.0,53.1,0.0,0.0
235,2000,8,23,2,70.7,59.1,1024.5,999.9,8.6,4.3,11.1,15.9,88.0,53.1,0.0,0.0
236,2000,8,24,2,76.4,66.5,1018.8,999.9,6.7,4.5,7.0,0.0,89.1,55.0,0.0,0.0
237,2000,8,25,2,75.5,68.5,1016.6,999.9,7.8,4.2,11.1,0.0,89.1,66.0,0.03,0.0
238,2000,8,26,2,74.6,65.0,1016.5,999.9,4.9,3.3,10.1,0.0,88.0,64.0,0.0,0.0
239,2000,8,27,2,73.9,68.6,1014.9,999.9,5.3,6.6,14.0,26.0,88.0,64.0,0.0,0.0
240,2000,8,28,2,70.9,67.5,1014.8,999.9,7.6,4.9,8.9,15.0,79.0,64.4,1.72,0.0
241,2000,8,29,2,73.1,68.0,1016.2,999.9,7.7,6.4,12.0,16.9,82.0,64.9,0.09,0.0
242,2000,8,30,2,71.0,70.0,1014.9,999.9,6.7,7.6,13.0,20.0,82.0,68.0,0.14,0.0
243,2000,8,31,2,75.7,72.7,1014.6,999.9,8.1,6.7,12.0,19.0,86.0,68.0,0.52,0.0
244,2000,9,1,2,79.1,74.2,1016.3,999.9,6.1,5.1,12.0,0.0,87.1,72.0,0.7,0.0
245,2000,9,2,2,76.4,72.8,1015.2,999.9,4.9,3.7,14.0,22.9,87.1,72.0,0.28,0.0
246,2000,9,3,2,76.0,72.2,1012.5,999.9,7.6,3.6,8.0,0.0,84.0,71.6,0.38,0.0
247,2000,9,4,2,73.3,71.8,1011.8,999.9,4.5,3.7,7.0,0.0,78.8,71.6,0.27,0.0
248,2000,9,5,2,68.5,66.0,1016.9,999.9,6.1,7.4,20.0,27.0,79.0,62.1,0.92,0.0
249,2000,9,6,2,62.6,55.9,1024.4,999.9,10.0,11.4,15.0,21.0,69.1,57.2,0.01,0.0
250,2000,9,7,2,66.1,58.7,1025.4,999.9,10.0,8.4,12.0,15.9,75.9,57.2,0.0,0.0
251,2000,9,8,2,67.8,60.8,1022.1,999.9,9.0,1.6,5.1,0.0,81.0,57.0,0.0,0.0
252,2000,9,9,2,71.4,63.5,1020.3,999.9,9.4,1.3,6.0,0.0,84.0,57.0,0.0,0.0
253,2000,9,10,2,72.1,64.1,1019.9,999.9,9.3,1.7,6.0,0.0,84.9,61.0,0.0,0.0
254,2000,9,11,2,73.7,65.7,1019.5,999.9,9.0,2.3,6.0,0.0,84.9,52.0,0.0,0.0
255,2000,9,12,2,73.9,67.3,1017.4,999.9,8.7,2.2,5.1,0.0,86.0,52.0,0.0,0.0
256,2000,9,13,2,74.5,68.3,1014.6,999.9,8.2,1.1,5.1,0.0,88.0,64.0,0.0,0.0
257,2000,9,14,2,74.2,70.8,1013.6,999.9,5.2,2.9,7.0,0.0,88.0,64.0,0.0,0.0
258,2000,9,15,2,74.5,64.7,1009.1,999.9,6.7,6.2,13.0,15.9,84.0,66.0,0.14,0.0
259,2000,9,16,2,60.3,47.1,1014.3,999.9,9.9,3.3,7.0,0.0,80.1,46.0,0.0,0.0
260,2000,9,17,2,57.9,47.1,1021.1,999.9,9.7,3.0,8.0,0.0,71.1,45.0,0.0,0.0
261,2000,9,18,2,58.9,56.2,1019.7,999.9,8.0,3.8,10.1,0.0,71.1,45.0,0.0,0.0
262,2000,9,19,2,71.2,65.8,1013.8,999.9,6.3,8.1,12.0,16.9,84.0,52.0,0.35,0.0
263,2000,9,20,2,72.9,65.6,1016.6,999.9,8.5,7.5,15.0,19.0,86.0,63.0,0.04,0.0
264,2000,9,21,2,76.1,70.6,1013.8,999.9,9.8,8.2,12.0,0.0,86.0,63.0,0.0,0.0
265,2000,9,22,3,68.4,63.3,1019.4,999.9,9.1,5.2,10.1,14.0,84.0,64.0,0.08,0.0
266,2000,9,23,3,67.4,66.7,1015.5,999.9,4.5,5.3,11.1,0.0,82.9,64.0,0.4,0.0
267,2000,9,24,3,73.2,68.8,1010.9,999.9,6.2,2.3,8.0,0.0,86.0,64.4,0.24,0.0
268,2000,9,25,3,71.3,69.4,1009.1,999.9,5.5,3.9,13.0,20.0,87.1,60.1,0.0,0.0
269,2000,9,26,3,57.5,53.7,1012.2,999.9,8.8,5.6,8.9,0.0,64.0,51.8,0.84,0.0
270,2000,9,27,3,58.3,51.3,1021.8,999.9,10.0,3.5,7.0,0.0,69.1,52.0,0.03,0.0
271,2000,9,28,3,58.1,52.6,1020.9,999.9,7.9,1.6,6.0,0.0,73.9,46.0,0.0,0.0
272,2000,9,29,3,60.1,54.2,1024.6,999.9,7.9,6.8,13.0,15.9,73.9,46.0,0.0,0.0
273,2000,9,30,3,61.0,55.3,1025.2,999.9,8.7,6.9,10.1,14.0,75.0,52.0,0.0,0.0
274,2000,10,1,3,62.3,58.3,1020.0,999.9,8.3,6.5,11.1,0.0,75.0,53.1,0.0,0.0
275,2000,10,2,3,65.7,57.8,1016.4,999.9,9.5,4.3,7.0,0.0,77.0,57.0,0.0,0.0
276,2000,10,3,3,67.9,60.6,1016.7,999.9,8.4,2.9,7.0,0.0,86.0,55.0,0.0,0.0
277,2000,10,4,3,71.1,64.5,1017.6,999.9,6.2,4.4,8.9,0.0,86.0,55.0,0.0,0.0
278,2000,10,5,3,71.0,63.9,1015.7,999.9,7.2,4.3,11.1,0.0,86.0,59.0,0.01,0.0
279,2000,10,6,3,73.1,66.5,1012.8,999.9,7.5,4.8,8.0,0.0,86.0,59.0,0.0,0.0
280,2000,10,7,3,64.1,49.4,1018.9,999.9,9.9,5.6,11.1,16.9,73.0,53.6,0.0,0.0
281,2000,10,8,3,49.4,33.3,1024.0,999.9,9.9,5.9,8.9,15.9,59.0,42.8,0.0,0.0
282,2000,10,9,3,43.8,31.1,1024.7,999.9,9.9,4.8,12.0,16.9,55.9,33.1,0.0,0.0
283,2000,10,10,3,45.8,31.5,1024.8,999.9,9.9,4.8,11.1,18.1,64.9,30.9,0.0,0.0
284,2000,10,11,3,50.4,35.5,1025.2,999.9,9.9,2.3,10.1,0.0,71.1,30.9,0.0,0.0
285,2000,10,12,3,53.2,40.8,1027.1,999.9,9.9,2.1,8.0,0.0,73.0,32.0,0.0,0.0
286,2000,10,13,3,55.6,43.4,1026.2,999.9,7.8,0.8,4.1,0.0,80.1,37.0,0.0,0.0
287,2000,10,14,3,57.8,45.3,1023.2,999.9,8.4,0.9,6.0,0.0,82.9,37.9,0.0,0.0
288,2000,10,15,3,58.5,47.3,1019.8,999.9,8.5,1.0,5.1,0.0,82.9,39.0,0.0,0.0
289,2000,10,16,3,62.0,52.5,1018.7,999.9,7.6,1.2,5.1,0.0,81.0,39.9,0.0,0.0
290,2000,10,17,3,61.8,57.1,1019.6,999.9,5.8,2.5,7.0,0.0,81.0,46.9,0.0,0.0
291,2000,10,18,3,65.8,61.6,1017.8,999.9,3.5,2.1,6.0,0.0,78.1,51.1,0.0,0.0
292,2000,10,19,3,61.7,47.9,1021.1,999.9,9.2,2.5,5.1,0.0,78.1,46.0,0.0,0.0
293,2000,10,20,3,56.6,47.0,1024.8,999.9,8.1,1.3,6.0,0.0,75.9,41.0,0.0,0.0
294,2000,10,21,3,58.0,51.2,1023.7,999.9,6.7,2.5,8.9,0.0,77.0,41.0,0.0,0.0
295,2000,10,22,3,63.7,54.5,1025.8,999.9,6.4,3.4,11.1,0.0,79.0,44.1,0.0,0.0
296,2000,10,23,3,59.2,47.7,1032.9,999.9,9.2,6.0,10.1,0.0,79.0,48.9,0.0,0.0
297,2000,10,24,3,54.3,45.3,1030.9,999.9,9.3,1.7,6.0,0.0,71.1,41.0,0.0,0.0
298,2000,10,25,3,62.3,52.9,1025.4,999.9,8.8,2.5,8.9,0.0,75.0,41.0,0.0,0.0
299,2000,10,26,3,58.5,52.2,1023.9,999.9,8.0,3.8,7.0,0.0,75.0,46.0,0.0,0.0
300,2000,10,27,3,62.0,53.2,1019.3,999.9,7.8,4.7,10.1,14.0,77.0,46.0,0.0,0.0
301,2000,10,28,3,62.7,52.1,1016.8,999.9,6.6,2.6,8.9,0.0,80.6,50.0,0.0,0.0
302,2000,10,29,3,56.4,35.0,1023.5,999.9,9.9,4.8,12.0,18.1,80.1,37.0,0.0,0.0
303,2000,10,30,3,49.2,29.5,1022.0,999.9,9.9,2.6,7.0,0.0,70.0,30.9,0.0,0.0
304,2000,10,31,3,49.3,31.2,1021.5,999.9,9.9,2.2,10.1,0.0,70.0,30.9,0.0,0.0
305,2000,11,1,3,48.7,34.7,1021.7,999.9,9.9,1.1,6.0,0.0,70.0,32.0,0.0,0.0
306,2000,11,2,3,50.5,36.2,1021.3,999.9,9.2,0.9,6.0,0.0,73.0,33.1,0.0,0.0
307,2000,11,3,3,54.1,40.5,1020.6,999.9,8.0,1.1,5.1,0.0,77.0,33.1,0.0,0.0
308,2000,11,4,3,57.6,50.6,1016.7,999.9,5.8,1.3,7.0,0.0,77.0,37.9,0.01,0.0
309,2000,11,5,3,57.3,46.7,1014.6,999.9,8.3,2.4,8.0,0.0,70.0,46.0,0.06,0.0
310,2000,11,6,3,46.9,35.1,1018.6,999.9,9.0,2.0,8.0,0.0,66.0,32.0,0.0,0.0
311,2000,11,7,3,55.8,46.9,1018.9,999.9,9.1,1.5,6.0,0.0,63.0,48.9,0.0,0.0
312,2000,11,8,3,61.7,58.5,1017.4,999.9,4.7,1.2,5.1,0.0,79.0,53.1,0.06,0.0
313,2000,11,9,3,67.7,64.7,1012.1,999.9,4.9,5.5,11.1,19.0,79.0,53.1,0.02,0.0
314,2000,11,10,3,66.0,52.8,1006.0,999.9,9.9,10.3,15.0,22.0,72.0,55.4,0.01,0.0
315,2000,11,11,3,51.1,34.1,1015.3,999.9,9.9,5.5,10.1,15.0,71.1,37.0,0.0,0.0
316,2000,11,12,3,46.8,37.3,1018.2,999.9,9.5,1.7,6.0,0.0,64.0,33.1,0.0,0.0
317,2000,11,13,3,49.8,41.9,1017.5,999.9,8.4,3.8,10.1,0.0,68.0,33.1,0.0,0.0
318,2000,11,14,3,53.6,46.1,1013.0,999.9,7.6,4.1,10.1,16.9,68.0,37.9,0.06,0.0
319,2000,11,15,3,42.9,27.7,1017.2,999.9,9.9,3.0,8.9,0.0,60.1,28.9,0.56,0.0
320,2000,11,16,3,39.3,33.1,1019.4,999.9,9.1,3.3,11.1,0.0,53.1,28.0,0.0,0.0
321,2000,11,17,3,48.2,45.6,1012.9,999.9,7.4,5.1,8.9,0.0,53.1,44.6,0.09,0.0
322,2000,11,18,3,38.7,26.7,1022.3,999.9,9.6,3.4,7.0,0.0,54.0,28.0,0.0,0.0
323,2000,11,19,3,38.1,32.8,1022.0,999.9,6.7,1.7,7.0,0.0,54.0,28.0,0.57,2.0
324,2000,11,20,3,35.3,34.1,1020.1,999.9,4.9,5.5,12.0,0.0,54.0,32.0,0.03,2.0
325,2000,11,21,3,34.3,20.6,1021.7,999.9,8.3,5.0,14.0,19.0,54.0,26.1,0.0,0.0
326,2000,11,22,3,32.6,10.5,1026.7,999.9,9.9,5.3,14.0,18.1,45.0,24.1,0.0,0.0
327,2000,11,23,3,35.3,20.6,1025.8,999.9,9.9,2.2,6.0,0.0,51.1,23.5,0.2,0.0
328,2000,11,24,3,39.2,26.1,1027.4,999.9,9.9,4.1,8.0,0.0,51.1,24.1,0.0,0.0
329,2000,11,25,3,44.6,39.2,1023.0,999.9,6.3,8.0,15.0,22.0,55.9,30.0,0.09,0.0
330,2000,11,26,3,48.7,47.2,1011.2,999.9,4.6,7.0,12.0,0.0,55.9,39.9,1.03,0.0
331,2000,11,27,3,49.2,39.8,1012.6,999.9,8.6,5.5,11.1,15.9,64.0,36.0,0.0,0.0
332,2000,11,28,3,48.3,33.2,1017.3,999.9,9.9,4.0,8.0,0.0,64.0,32.0,0.0,0.0
333,2000,11,29,3,46.0,32.8,1020.6,999.9,9.9,3.6,12.0,16.9,64.0,32.0,0.0,0.0
334,2000,11,30,3,48.0,28.1,1019.4,999.9,9.9,7.2,13.0,19.0,64.0,33.1,0.0,0.0
335,2000,12,1,3,36.9,25.0,1025.9,999.9,9.2,1.4,8.0,0.0,53.1,25.0,0.0,0.0
336,2000,12,2,3,36.7,31.0,1026.9,999.9,8.9,3.9,12.0,0.0,53.1,25.0,0.03,0.0
337,2000,12,3,3,32.9,21.6,1030.4,999.9,9.5,10.6,15.0,19.0,41.0,28.9,0.0,0.0
338,2000,12,4,3,32.4,10.0,1030.6,999.9,9.9,4.9,8.9,0.0,48.0,23.0,0.03,0.0
339,2000,12,5,3,33.5,18.7,1023.5,999.9,9.9,2.7,8.0,0.0,53.1,19.0,0.0,0.0
340,2000,12,6,3,35.8,19.2,1022.2,999.9,9.9,3.4,7.0,15.9,53.1,19.0,0.0,0.0
341,2000,12,7,3,38.8,22.9,1016.2,999.9,9.8,5.2,10.1,19.0,54.0,24.1,0.0,0.0
342,2000,12,8,3,44.2,26.3,1016.6,999.9,9.9,4.6,8.0,0.0,63.0,26.1,0.0,0.0
343,2000,12,9,3,41.7,27.3,1024.8,999.9,9.9,5.7,15.0,22.9,63.0,28.9,0.0,0.0
344,2000,12,10,3,35.5,28.7,1026.4,999.9,7.5,5.5,8.0,0.0,48.9,28.9,0.02,0.0
345,2000,12,11,3,40.3,35.5,1022.2,999.9,7.7,2.2,7.0,0.0,46.4,37.0,0.0,0.0
346,2000,12,12,3,50.9,38.4,1017.4,999.9,7.3,10.4,15.9,22.0,57.9,36.0,0.01,0.0
347,2000,12,13,3,34.1,17.7,1033.8,999.9,9.8,7.2,11.1,0.0,41.0,26.1,0.0,0.0
348,2000,12,14,3,39.7,36.5,1026.0,999.9,5.0,4.8,11.1,0.0,45.0,25.0,0.02,0.0
349,2000,12,15,3,43.0,37.2,1030.8,999.9,5.7,5.7,12.0,0.0,48.9,35.1,0.04,0.0
350,2000,12,16,3,39.2,36.3,1024.8,999.9,4.8,5.0,8.0,0.0,48.9,35.1,0.47,0.0
351,2000,12,17,3,54.0,45.3,1007.1,999.9,7.9,15.8,28.9,40.0,69.1,35.1,0.68,0.0
352,2000,12,18,3,33.4,18.9,1020.1,999.9,9.9,4.2,13.0,0.0,46.9,24.1,0.0,0.0
353,2000,12,19,3,36.7,28.4,1014.2,999.9,8.9,5.7,11.1,0.0,46.9,24.1,0.16,0.0
354,2000,12,20,3,28.1,14.7,1017.7,999.9,9.5,5.5,12.0,15.0,44.1,19.9,0.06,0.0
355,2000,12,21,0,28.0,17.0,1025.7,999.9,9.8,2.0,8.0,0.0,43.0,18.0,0.0,0.0
356,2000,12,22,0,36.0,20.9,1022.3,999.9,9.5,7.6,14.0,19.0,43.0,18.0,0.02,0.0
357,2000,12,23,0,25.6,5.0,1032.9,999.9,9.9,4.7,8.9,0.0,42.1,17.1,0.0,0.0
358,2000,12,24,0,29.0,14.0,1029.6,999.9,9.9,3.1,8.9,0.0,48.0,16.0,0.0,0.0
359,2000,12,25,0,30.0,7.8,1031.9,999.9,9.9,5.3,11.1,15.0,48.0,16.0,0.0,0.0
360,2000,12,26,0,22.8,6.5,1035.5,999.9,9.9,2.7,7.0,0.0,36.0,12.0,0.0,0.0
361,2000,12,27,0,35.2,14.2,1024.7,999.9,9.9,3.7,8.9,0.0,44.1,30.9,0.0,0.0
362,2000,12,28,0,34.0,22.9,1015.8,999.9,9.6,5.7,12.0,18.1,44.1,30.0,0.0,0.0
363,2000,12,29,0,29.1,12.1,1014.7,999.9,9.9,4.5,11.1,0.0,39.0,19.9,0.0,0.0
364,2000,12,30,0,27.2,16.8,1010.0,999.9,10.0,3.9,14.0,19.0,39.0,18.0,0.0,0.0
365,2000,12,31,0,26.3,8.6,1017.9,999.9,9.9,7.2,12.0,15.9,39.0,15.1,0.0,0.0
366,2001,1,1,0,30.0,13.2,1025.0,999.9,9.9,4.1,7.0,0.0,42.1,15.1,0.0,0.0
367,2001,1,2,0,32.4,13.7,1028.3,999.9,9.9,4.7,11.1,19.0,42.1,21.0,0.0,0.0
368,2001,1,3,0,26.8,10.5,1029.3,999.9,9.9,3.0,8.9,0.0,39.9,12.0,0.0,0.0
369,2001,1,4,0,28.6,14.0,1020.2,999.9,9.9,3.2,8.9,14.0,43.0,12.0,0.0,0.0
370,2001,1,5,0,31.8,20.9,1012.5,999.9,9.6,4.3,15.0,20.0,52.0,17.1,0.0,0.0
371,2001,1,6,0,38.0,22.1,1008.8,999.9,9.9,4.2,12.0,16.9,52.0,19.0,0.0,0.0
372,2001,1,7,0,38.7,22.7,1013.4,999.9,9.9,3.4,8.9,0.0,59.0,26.1,0.0,0.0
373,2001,1,8,0,43.3,33.7,1010.0,999.9,7.5,3.0,7.0,0.0,59.0,26.1,0.0,0.0
374,2001,1,9,0,35.8,22.4,1014.9,999.9,9.1,5.6,10.1,15.0,45.0,32.0,0.11,0.0
375,2001,1,10,0,36.3,9.7,1022.8,999.9,9.9,6.0,10.1,0.0,57.0,23.0,0.0,0.0
376,2001,1,11,0,41.9,19.2,1023.2,999.9,9.9,5.6,13.0,0.0,66.0,23.0,0.0,0.0
377,2001,1,12,0,48.7,25.8,1018.8,999.9,9.9,4.7,8.9,0.0,54.0,44.1,0.0,0.0
378,2001,1,13,0,43.3,29.5,1024.1,999.9,9.9,7.3,11.1,15.9,55.9,32.0,0.0,0.0
379,2001,1,14,0,42.0,34.3,1024.9,999.9,9.1,2.5,8.0,0.0,55.9,32.0,0.0,0.0
380,2001,1,15,0,49.4,46.6,1019.6,999.9,4.4,3.6,11.1,0.0,64.0,37.9,0.09,0.0
381,2001,1,16,0,48.6,39.7,1018.4,999.9,7.9,2.4,7.0,0.0,57.2,37.4,0.01,0.0
382,2001,1,17,0,42.0,28.9,1024.1,999.9,9.8,2.8,8.0,0.0,57.9,30.9,0.0,0.0
383,2001,1,18,0,43.0,39.3,1022.1,999.9,6.6,2.6,7.0,0.0,51.1,30.9,0.02,0.0
384,2001,1,19,0,51.9,49.2,1012.1,999.9,3.6,5.1,14.0,21.0,73.0,41.0,0.07,0.0
385,2001,1,20,0,49.8,48.4,1008.9,999.9,5.1,6.5,13.0,18.1,73.0,39.0,0.66,0.0
386,2001,1,21,0,35.6,18.7,1021.5,999.9,9.9,6.0,11.1,16.9,43.0,28.4,0.05,0.0
387,2001,1,22,0,32.3,18.3,1031.4,999.9,9.9,2.5,8.0,0.0,46.0,23.0,0.0,0.0
388,2001,1,23,0,34.4,18.1,1025.9,999.9,9.9,6.0,12.0,0.0,50.0,23.0,0.0,0.0
389,2001,1,24,0,37.7,23.5,1018.8,999.9,9.9,2.1,8.9,0.0,55.9,25.0,0.0,0.0
390,2001,1,25,0,39.1,20.3,1018.7,999.9,9.9,5.6,11.1,21.0,55.9,26.1,0.0,0.0
391,2001,1,26,0,33.0,12.1,1027.0,999.9,9.9,3.4,8.9,0.0,46.9,18.0,0.0,0.0
392,2001,1,27,0,44.1,20.8,1017.7,999.9,9.9,9.3,15.9,26.0,59.0,33.8,0.0,0.0
393,2001,1,28,0,38.8,16.2,1026.3,999.9,9.9,3.1,8.0,0.0,59.0,21.9,0.0,0.0
394,2001,1,29,0,43.5,23.1,1025.8,999.9,9.9,2.6,8.9,0.0,61.0,21.9,0.0,0.0
395,2001,1,30,0,57.8,45.5,1010.6,999.9,8.9,12.4,24.1,30.9,66.2,51.8,0.15,0.0
396,2001,1,31,0,57.0,42.1,1007.6,999.9,9.9,11.7,17.1,21.0,66.9,46.4,0.16,0.0
397,2001,2,1,0,47.1,34.5,1017.6,999.9,9.9,2.6,8.0,0.0,68.0,37.9,0.0,0.0
398,2001,2,2,0,43.0,33.6,1018.7,999.9,9.9,2.3,11.1,0.0,54.0,36.0,0.0,0.0
399,2001,2,3,0,37.9,10.8,1024.8,999.9,9.9,3.7,8.9,0.0,54.0,26.1,0.0,0.0
400,2001,2,4,0,36.4,23.2,1026.6,999.9,9.6,2.5,8.0,0.0,46.9,26.1,0.0,0.0
401,2001,2,5,0,44.1,37.7,1016.7,999.9,5.3,4.9,10.1,15.9,57.0,30.0,0.31,0.0
402,2001,2,6,0,41.9,28.5,1019.2,999.9,9.9,5.1,13.0,15.0,57.9,28.0,0.1,0.0
403,2001,2,7,0,47.8,33.6,1023.7,999.9,9.8,3.4,10.1,0.0,66.9,28.0,0.0,0.0
404,2001,2,8,0,52.2,36.8,1029.5,999.9,9.4,4.4,8.9,0.0,68.0,30.0,0.0,0.0
405,2001,2,9,0,57.3,49.3,1025.3,999.9,8.6,8.9,24.1,27.0,73.0,36.0,0.0,0.0
406,2001,2,10,0,61.8,50.2,1016.8,999.9,9.2,10.7,20.0,26.0,73.0,46.0,0.06,0.0
407,2001,2,11,0,41.1,21.3,1030.2,999.9,9.9,5.9,10.1,15.0,64.9,30.0,0.03,0.0
408,2001,2,12,0,35.2,24.9,1035.2,999.9,7.3,6.8,12.0,0.0,48.9,30.0,0.07,0.0
409,2001,2,13,0,41.0,38.5,1028.9,999.9,4.6,4.1,7.0,0.0,59.0,30.9,0.26,0.0
410,2001,2,14,0,51.3,50.5,1023.5,999.9,4.4,5.4,11.1,0.0,59.0,34.0,0.06,0.0
411,2001,2,15,0,62.6,59.7,1015.2,999.9,6.6,6.4,12.0,0.0,69.1,48.0,0.1,0.0
412,2001,2,16,0,62.8,59.2,1015.2,999.9,8.2,3.2,14.0,0.0,70.0,59.0,0.02,0.0
413,2001,2,17,0,53.5,42.5,1015.0,999.9,8.7,8.3,14.0,18.1,70.0,44.1,1.03,0.0
414,2001,2,18,0,35.1,13.1,1030.3,999.9,9.9,4.9,7.0,14.0,54.0,28.0,0.66,0.0
415,2001,2,19,0,37.4,19.5,1031.5,999.9,9.9,4.5,12.0,18.1,54.0,27.0,0.0,0.0
416,2001,2,20,0,51.5,38.2,1025.7,999.9,8.9,7.4,15.0,22.0,71.1,27.0,0.0,0.0
417,2001,2,21,0,57.2,46.4,1021.0,999.9,9.3,5.0,13.0,0.0,71.1,37.9,0.0,0.0
418,2001,2,22,0,37.7,25.7,1023.8,999.9,7.6,7.5,15.9,22.0,53.1,28.4,0.0,0.0
419,2001,2,23,0,34.7,29.8,1023.7,999.9,8.0,4.2,10.1,0.0,53.1,24.1,0.26,0.0
420,2001,2,24,0,43.2,32.8,1031.6,999.9,7.4,4.9,14.0,21.0,60.1,24.1,0.0,0.0
421,2001,2,25,0,55.2,49.3,1024.9,999.9,8.7,8.3,13.0,20.0,66.9,46.0,0.0,0.0
422,2001,2,26,0,61.3,44.7,1020.1,999.9,8.7,6.1,11.1,14.0,69.1,45.0,0.14,0.0
423,2001,2,27,0,50.1,29.6,1024.5,999.9,9.9,3.3,8.0,0.0,69.1,35.1,0.0,0.0
424,2001,2,28,0,51.9,36.4,1017.3,999.9,9.9,4.9,10.1,0.0,64.0,35.1,0.0,0.0
425,2001,3,1,0,46.8,29.1,1014.4,999.9,9.7,3.2,8.9,0.0,61.0,33.1,0.0,0.0
426,2001,3,2,0,50.8,36.5,1007.6,999.9,9.9,2.3,8.9,14.0,72.0,33.1,0.0,0.0
427,2001,3,3,0,52.0,42.9,1008.9,999.9,7.5,3.8,7.0,0.0,72.0,37.9,0.0,0.0
428,2001,3,4,0,48.8,47.9,1008.4,999.9,3.2,5.4,12.0,26.0,50.0,46.4,0.98,0.0
429,2001,3,5,0,47.7,39.3,1003.4,999.9,5.7,7.2,14.0,22.9,54.0,42.1,0.11,0.0
430,2001,3,6,0,36.1,13.0,1005.7,999.9,9.9,12.2,17.1,27.0,48.0,28.4,0.04,0.0
431,2001,3,7,0,39.6,19.3,1011.5,999.9,9.9,6.9,14.0,21.0,52.0,28.9,0.0,0.0
432,2001,3,8,0,41.4,24.0,1017.2,999.9,9.9,3.7,10.1,0.0,57.0,26.1,0.0,0.0
433,2001,3,9,0,48.9,24.8,1012.6,999.9,9.7,6.5,10.1,18.1,57.9,26.1,0.0,0.0
434,2001,3,10,0,40.1,17.7,1018.1,999.9,9.9,3.2,8.0,16.9,57.9,25.0,0.0,0.0
435,2001,3,11,0,46.7,27.3,1019.9,999.9,10.0,5.6,14.0,19.0,66.9,25.0,0.0,0.0
436,2001,3,12,0,52.3,39.5,1019.5,999.9,9.7,4.3,12.0,0.0,68.0,33.1,0.0,0.0
437,2001,3,13,0,65.0,55.6,1005.4,999.9,8.1,10.0,18.1,25.1,75.0,59.0,0.08,0.0
438,2001,3,14,0,60.5,30.7,1009.8,999.9,9.9,7.2,15.9,22.0,77.0,45.0,0.01,0.0
439,2001,3,15,0,53.4,41.9,1011.0,999.9,7.3,5.4,14.0,0.0,70.0,45.0,0.04,0.0
440,2001,3,16,0,48.9,47.3,1010.8,999.9,5.1,5.3,11.1,0.0,57.9,46.0,0.42,0.0
441,2001,3,17,0,51.8,44.2,1014.0,999.9,4.4,3.2,10.1,0.0,64.9,44.1,0.01,0.0
442,2001,3,18,0,48.5,28.3,1021.3,999.9,9.9,6.4,12.0,16.9,64.9,39.0,0.0,0.0
443,2001,3,19,0,43.9,18.9,1028.0,999.9,9.9,6.0,14.0,20.0,57.9,28.0,0.0,0.0
444,2001,3,20,1,44.2,27.4,1024.4,999.9,8.9,10.8,20.0,27.0,57.9,28.0,0.0,0.0
445,2001,3,21,1,49.3,48.0,1006.0,999.9,5.2,8.4,21.0,30.9,54.0,36.0,1.87,0.0
446,2001,3,22,1,51.9,40.4,1006.5,999.9,9.8,8.2,17.1,22.9,64.0,44.1,0.61,0.0
447,2001,3,23,1,52.2,30.0,1013.8,999.9,9.9,4.6,11.1,16.9,66.9,34.0,0.02,0.0
448,2001,3,24,1,55.0,33.8,1014.4,999.9,9.9,5.8,17.1,25.1,75.9,34.0,0.0,0.0
449,2001,3,25,1,51.9,28.3,1016.3,999.9,9.9,6.8,10.1,15.0,75.9,35.1,0.0,0.0
450,2001,3,26,1,45.6,22.4,1016.6,999.9,9.9,6.5,10.1,16.9,50.0,39.2,0.0,0.0
451,2001,3,27,1,38.1,10.9,1024.4,999.9,10.0,4.9,10.1,0.0,50.0,26.1,0.0,0.0
452,2001,3,28,1,39.6,20.2,1027.1,999.9,9.9,3.0,10.1,14.0,57.0,25.0,0.0,0.0
453,2001,3,29,1,44.2,35.9,1020.4,999.9,5.2,6.6,11.1,0.0,57.0,25.0,0.38,0.0
454,2001,3,30,1,57.2,50.4,1007.5,999.9,7.8,7.0,14.0,23.9,70.0,39.0,1.73,0.0
455,2001,3,31,1,57.1,50.4,1007.6,999.9,8.7,3.6,9.9,0.0,70.0,39.9,0.13,0.0
456,2001,4,1,1,48.9,47.4,1005.7,999.9,6.2,7.1,15.9,23.9,68.0,42.1,0.88,0.0
457,2001,4,2,1,46.6,29.8,1016.3,999.9,9.9,6.2,14.0,18.1,61.0,34.0,0.67,0.0
458,2001,4,3,1,52.1,43.1,1018.7,999.9,9.4,3.9,12.0,18.1,61.0,34.0,0.0,0.0
459,2001,4,4,1,50.2,45.1,1022.1,999.9,7.5,4.3,15.0,21.0,61.0,42.1,0.1,0.0
460,2001,4,5,1,49.7,39.5,1027.7,999.9,7.0,2.5,8.9,0.0,66.0,35.1,0.0,0.0
461,2001,4,6,1,60.8,44.9,1022.7,999.9,9.9,9.9,20.0,25.1,78.1,35.1,0.0,0.0
